,Date,Time,hashtags,tagged_usernames,Text,tokens,data
863,2020-05-20,11:51:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey
864,2020-05-20,11:51:00,[],"['@nkl_esfc_offl:', '@suriya_offl']","['day', '2-we', 'nkl', 'east', 'fans', 'club', 'members', 'donated', 'vegetable', 'rice', '50', 'peoples', 'sheltered', 'road']","['day', '2-we', 'nkl', 'east', 'fans', 'club', 'members', 'donated', 'vegetable', 'rice', '50', 'peoples', 'sheltered', 'road']",day we nkl east  fans club members donated vegetable rice to  peoples who have been sheltered in road
865,2020-05-20,11:51:00,"['#trumpanzees', '#gopcorruptionovercountry\\xe2\\x80\\xa6']",[],"['yes', 'trumpanzees', 'beyond', 'stupid', 'careless', 'selfish', 'whinny', 'little', 'bitches', '.', 'gopcorruptionovercountry']","['yes', 'trumpanzees', 'beyond', 'stupid', 'careless', 'selfish', 'whinny', 'little', 'bitches', '.', 'gopcorruptionovercountry']",yes trumpanzees are beyond stupid careless and selfish whinny little bitches gopcorruptionovercountry
866,2020-05-20,11:50:00,"['#corona', '#stayathome', '#trumpisaloser']",[],"['corona', 'stayathome', 'trumpisaloser', 'building', 'lol']","['corona', 'stayathome', 'trumpisaloser', 'building', 'lol']",corona stayathome trumpisaloser   i am a building lol
867,2020-05-20,11:50:00,"[""#c\\xe2\\x80\\xa6'""]","['@sfcnamakkal:', '@suriya_offl']","['day', '1-', 'namakkal', 'east', 'fans', 'club', 'members', 'donated', 'grocery', 'items', '&', 'amp', ';', 'vegetables', '100', 'sweepers', 'c']","['day', '1-', 'namakkal', 'east', 'fans', 'club', 'members', 'donated', 'grocery', 'items', '&', 'amp', ';', 'vegetables', '100', 'sweepers', 'c']",day  we namakkal east  fans club members donated grocery items amp vegetables to  sweepers during this c
868,2020-05-20,11:50:00,"['#elisagranato', '#covid19', '#vaccine']","['@magnumcaseum:', '@conciousness777']","['full', 'frame', 'see', 'elisagranato', 'faking', 'alleged', 'covid19', 'vaccine', 'injection', '.', 'green/']","['full', 'frame', 'see', 'elisagranato', 'faking', 'alleged', 'covid19', 'vaccine', 'injection', '.', 'green/']",full frame so you see its elisagranato faking her alleged covid vaccine injection where is green
869,2020-05-20,11:50:00,"[""#cor\\xe2\\x80\\xa6'""]","['@nkl_esfc_offl:', '@suriya_offl']","['day', '1-', 'nkl', 'east', 'fans', 'club', 'members', 'donated', 'grocery', 'items', '&', 'amp', ';', 'vegetables', '100', 'sweepers', 'cor']","['day', '1-', 'nkl', 'east', 'fans', 'club', 'members', 'donated', 'grocery', 'items', '&', 'amp', ';', 'vegetables', '100', 'sweepers', 'cor']",day  we nkl east  fans club members donated grocery items amp vegetables to  sweepers during this cor
870,2020-05-20,11:50:00,[],[],"['(', 'reuters', ')', '-', 'japanese', 'economy', 'minister', 'yasutoshi', 'nishimura', 'said', 'wednesday', 'nation', 'path', 'towards', 'c']","['(', 'reuters', ')', '-', 'japanese', 'economy', 'minister', 'yasutoshi', 'nishimura', 'said', 'wednesday', 'nation', 'path', 'towards', 'c']",reuters  japanese economy minister yasutoshi nishimura said on wednesday that the nation was on a path towards c
871,2020-05-20,11:50:00,[],"['@nkl_esfc_offl:', '@suriya_offl']","['day', '2-we', 'nkl', 'east', 'fans', 'club', 'members', 'donated', 'vegetable', 'rice', '50', 'peoples', 'sheltered', 'road']","['day', '2-we', 'nkl', 'east', 'fans', 'club', 'members', 'donated', 'vegetable', 'rice', '50', 'peoples', 'sheltered', 'road']",day we nkl east  fans club members donated vegetable rice to  peoples who have been sheltered in road
872,2020-05-20,11:50:00,[],[],"['watch', 'webinar', 'session', 'impact', 'covid19', 'pandemic', 'nuclear', 'energy', 'sector', 'need', 'innova']","['watch', 'webinar', 'session', 'impact', 'covid19', 'pandemic', 'nuclear', 'energy', 'sector', 'need', 'innova']",watch the webinar session about the impact of covid pandemic on the nuclear energy sector and the need for innova
873,2020-05-20,11:50:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']",when people are trying to stay at home and be safe many covid warriors like pharmacist  and her fath
874,2020-05-20,11:50:00,"['#corona.', '#covid__19.']",['@annastaciamp'],"['virus', 'corona', '.', 'responsible', 'deaths', 'covid__19', '.', 'people']","['virus', 'corona', '.', 'responsible', 'deaths', 'covid__19', '.', 'people']",is the virus not corona she will be responsible for more deaths than covid   people can only t
875,2020-05-20,11:50:00,"['#cycloneamphan', '#2020\\xe2\\x80\\xa6']",[],"['sad', 'suffering', 'coronavirus', 'cycloneamphan', '.', 'glitch', '2020']","['sad', 'suffering', 'coronavirus', 'cycloneamphan', '.', 'glitch', '2020']",its very sad that we are suffering from coronavirus and in that cycloneamphan is there  is there glitch in 
876,2020-05-20,11:50:00,"[""#corona'""]",['@joelosteen'],"['yes', 'like', 'survival', 'new', 'baby', 'whose', 'mother', 'corona', '.', '95', 'yearold', 'woman', 'recovers', 'corona']","['yes', 'like', 'survival', 'new', 'baby', 'whose', 'mother', 'corona', '.', '95', 'yearold', 'woman', 'recovers', 'corona']",yes like the survival of a new baby whose mother has corona or a  yearold woman who recovers from corona
877,2020-05-20,11:50:00,[],['@stratnewsglobal:'],"['china', 'steals', '600', 'billion', 'dollars', 'worth', 'ip', 'every', 'year', 'us', '.', 'says', 'political/', 'financial', 'analysts', 'anders', 'corr', '.', 'watch']","['china', 'steals', '600', 'billion', 'dollars', 'worth', 'ip', 'every', 'year', 'us', '.', 'says', 'political/', 'financial', 'analysts', 'anders', 'corr', '.', 'watch']",china steals  billion dollars worth ip every year from us says political financial analysts anders corr watch
878,2020-05-20,11:50:00,"['#church', '#santjameschurch\\xe2\\x80\\xa6']",[],"['last', 'week', 'went', 'church', 'pray', 'people', 'suffering', 'covid19', 'church', 'santjameschurch']","['last', 'week', 'went', 'church', 'pray', 'people', 'suffering', 'covid19', 'church', 'santjameschurch']",last week i went to church to pray for the people who are suffering from covid  church santjameschurch
879,2020-05-20,11:50:00,"['#haiku', '#poetry', '#poems', '#haikuofinstagram', '#poetryofinstagram', '#poemsofinstagram', '#haikupoem\\xe2\\x80\\xa6']",[],"['nearness', 'haiku', 'poetry', 'poems', 'haikuofinstagram', 'poetryofinstagram', 'poemsofinstagram', 'haikupoem']","['nearness', 'haiku', 'poetry', 'poems', 'haikuofinstagram', 'poetryofinstagram', 'poemsofinstagram', 'haikupoem']",the nearness of you  haiku poetry poems haikuofinstagram poetryofinstagram poemsofinstagram haikupoem
